component_id,component_type,error_name,error_created,has_related_job_id,error_date_time,error_date,job_created,job_id,tote_id,robot_type,allocation_date_time,allocation_end_time,duration_seconds
GR003297,ground,corners_cv_started,1682847021,0,2023-04-30 09:30:21.000,2023-04-30,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003297,ground,corners_cv_started,1682968002,0,2023-05-01 19:06:42.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003297,ground,corners_cv_started,1682984248,0,2023-05-01 23:37:28.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003297,ground,corners_cv_started,1683015671,0,2023-05-02 08:21:11.000,2023-05-02,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003297,ground,corners_cv_succeeded,1682847021,0,2023-04-30 09:30:21.000,2023-04-30,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003297,ground,goto_finished_off_sticker,1682847020,0,2023-04-30 09:30:20.000,2023-04-30,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003297,ground,missing_sticker,1682884194,0,2023-04-30 19:49:54.000,2023-04-30,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003297,ground,missing_sticker,1682884204,0,2023-04-30 19:50:04.000,2023-04-30,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003297,ground,missing_sticker,1682914860,0,2023-05-01 04:21:00.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003297,ground,missing_sticker,1682949185,0,2023-05-01 13:53:05.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003297,ground,missing_sticker,1683007016,0,2023-05-02 05:56:56.000,2023-05-02,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003297,ground,goto_finished_off_sticker,1682968002,0,2023-05-01 19:06:42.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003297,ground,goto_finished_off_sticker,1682984248,0,2023-05-01 23:37:28.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003297,ground,goto_finished_off_sticker,1683015671,0,2023-05-02 08:21:11.000,2023-05-02,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003297,ground,goto_finished_off_sticker,1683023607,0,2023-05-02 10:33:27.000,2023-05-02,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003297,ground,goto_started_off_sticker,1682984344,0,2023-05-01 23:39:04.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003297,ground,goto_started_off_sticker,1683015674,0,2023-05-02 08:21:14.000,2023-05-02,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003181,ground,corners_cv_irrelevant,1682971645,0,2023-05-01 20:07:25.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003181,ground,corners_cv_started,1682971644,0,2023-05-01 20:07:24.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003181,ground,corners_cv_succeeded,1682971645,0,2023-05-01 20:07:25.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003181,ground,goto_finished_off_sticker,1682971644,0,2023-05-01 20:07:24.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003181,ground,goto_started_off_sticker,1682971720,0,2023-05-01 20:08:40.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003227,ground,periodic_goto_timeout,1682963837,1,2023-05-01 17:57:17.000,2023-05-01,1682963675,16086efb-556f-4b4f-b5fa-b17f3805a85c,20020962,ground,2023-05-01 17:54:35.000,1682964246,571
GR003227,ground,auto_reset_agent,1682963837,1,2023-05-01 17:57:17.000,2023-05-01,1682963675,16086efb-556f-4b4f-b5fa-b17f3805a85c,20020962,ground,2023-05-01 17:54:35.000,1682964246,571
GR003227,ground,auto_reset_agent,1682986435,1,2023-05-02 00:13:55.000,2023-05-02,1682986185,2b644289-83c9-4042-a68a-0b4907275c32,10055982,ground,2023-05-02 00:09:45.000,1682987621,1436
GR003227,ground,turn_timeout,1682986433,1,2023-05-02 00:13:53.000,2023-05-02,1682986185,2b644289-83c9-4042-a68a-0b4907275c32,10055982,ground,2023-05-02 00:09:45.000,1682987621,1436
GR003090,ground,auto_reset_agent,1682898485,1,2023-04-30 23:48:05.000,2023-04-30,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,auto_reset_agent,1682900543,1,2023-05-01 00:22:23.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,auto_reset_agent,1682904035,1,2023-05-01 01:20:35.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,auto_reset_agent,1682904204,1,2023-05-01 01:23:24.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,auto_reset_agent,1682904483,1,2023-05-01 01:28:03.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,auto_reset_agent,1682904851,1,2023-05-01 01:34:11.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682903630,1,2023-05-01 01:13:50.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682903870,1,2023-05-01 01:17:50.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682904053,1,2023-05-01 01:20:53.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682904225,1,2023-05-01 01:23:45.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682904501,1,2023-05-01 01:28:21.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682904911,1,2023-05-01 01:35:11.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682902188,1,2023-05-01 00:49:48.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682902427,1,2023-05-01 00:53:47.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682902668,1,2023-05-01 00:57:48.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682902909,1,2023-05-01 01:01:49.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682903148,1,2023-05-01 01:05:48.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682903389,1,2023-05-01 01:09:49.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682900744,1,2023-05-01 00:25:44.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682900986,1,2023-05-01 00:29:46.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682901225,1,2023-05-01 00:33:45.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682901466,1,2023-05-01 00:37:46.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682901705,1,2023-05-01 00:41:45.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682901947,1,2023-05-01 00:45:47.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682899186,1,2023-04-30 23:59:46.000,2023-04-30,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682899427,1,2023-05-01 00:03:47.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682899666,1,2023-05-01 00:07:46.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682899908,1,2023-05-01 00:11:48.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682900149,1,2023-05-01 00:15:49.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682900562,1,2023-05-01 00:22:42.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,safety_entered,1682904851,1,2023-05-01 01:34:11.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682898507,1,2023-04-30 23:48:27.000,2023-04-30,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682898706,1,2023-04-30 23:51:46.000,2023-04-30,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,signup_no_sticker,1682898945,1,2023-04-30 23:55:45.000,2023-04-30,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,robot_restarted,1682900543,1,2023-05-01 00:22:23.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,robot_restarted,1682904035,1,2023-05-01 01:20:35.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,robot_restarted,1682904202,1,2023-05-01 01:23:22.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,robot_restarted,1682904483,1,2023-05-01 01:28:03.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,robot_restarted,1682904851,1,2023-05-01 01:34:11.000,2023-05-01,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,following_y_error_during_movement,1682898507,1,2023-04-30 23:48:27.000,2023-04-30,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003090,ground,robot_off_track,1682898485,1,2023-04-30 23:48:05.000,2023-04-30,1682898324,3142eca8-70e3-4c49-8623-e366c8c3c526,10059979,ground,2023-04-30 23:45:24.000,1682905344,7020
GR003227,ground,auto_reset_agent,1683002710,1,2023-05-02 04:45:10.000,2023-05-02,1683002565,48d1dd75-b068-4c69-bdfd-3e1f1e3c61f2,20022130,ground,2023-05-02 04:42:45.000,1683003586,1021
GR003227,ground,robot_restarted,1683002710,1,2023-05-02 04:45:10.000,2023-05-02,1683002565,48d1dd75-b068-4c69-bdfd-3e1f1e3c61f2,20022130,ground,2023-05-02 04:42:45.000,1683003586,1021
LR00002114,lift,conveyor_not_success_to_pull_the_tote_to_the_outer_sensor_while_loading,1682978571,1,2023-05-01 22:02:51.000,2023-05-01,1682978540,57efe1cf-9e85-445c-913d-d49ddbd22a47,10059090,lift,2023-05-01 22:02:20.000,1682978573,33
GR003179,ground,conflicting_tote_switch,1683000428,1,2023-05-02 04:07:08.000,2023-05-02,1683000377,43cacd44-b22d-4149-925d-f894c26cb5f2,10058492,ground,2023-05-02 04:06:17.000,1683000428,51
GR003227,ground,periodic_goto_timeout,1682837253,1,2023-04-30 06:47:33.000,2023-04-30,1682836763,8e020ddf-c596-4806-91a3-049a0f699e35,10062221,ground,2023-04-30 06:39:23.000,1682837590,827
GR003227,ground,auto_reset_agent,1682837254,1,2023-04-30 06:47:34.000,2023-04-30,1682836763,8e020ddf-c596-4806-91a3-049a0f699e35,10062221,ground,2023-04-30 06:39:23.000,1682837590,827
GR003227,ground,auto_reset_agent,1683010404,1,2023-05-02 06:53:24.000,2023-05-02,1683010022,ca2529c8-60ec-407b-a70b-65100fd5c0fe,10065960,ground,2023-05-02 06:47:02.000,1683010457,435
GR003227,ground,turn_timeout,1683010404,1,2023-05-02 06:53:24.000,2023-05-02,1683010022,ca2529c8-60ec-407b-a70b-65100fd5c0fe,10065960,ground,2023-05-02 06:47:02.000,1683010457,435
GR003227,ground,periodic_goto_timeout,1682866621,1,2023-04-30 14:57:01.000,2023-04-30,1682866551,4f1930d8-f110-4e51-874a-5b79bd7b5d81,10055184,ground,2023-04-30 14:55:51.000,1682866835,284
GR003227,ground,auto_reset_agent,1682866622,1,2023-04-30 14:57:02.000,2023-04-30,1682866551,4f1930d8-f110-4e51-874a-5b79bd7b5d81,10055184,ground,2023-04-30 14:55:51.000,1682866835,284
GR003090,ground,signup_no_sticker,1682959665,1,2023-05-01 16:47:45.000,2023-05-01,1682959575,c25321ab-75a6-4cb4-9b92-316c2db67a6a,20022839,ground,2023-05-01 16:46:15.000,1682960667,1092
GR003090,ground,robot_restarted,1682960238,1,2023-05-01 16:57:18.000,2023-05-01,1682959575,c25321ab-75a6-4cb4-9b92-316c2db67a6a,20022839,ground,2023-05-01 16:46:15.000,1682960667,1092
GR003090,ground,safety_entered,1682960238,1,2023-05-01 16:57:18.000,2023-05-01,1682959575,c25321ab-75a6-4cb4-9b92-316c2db67a6a,20022839,ground,2023-05-01 16:46:15.000,1682960667,1092
GR003090,ground,robot_off_track,1682959644,1,2023-05-01 16:47:24.000,2023-05-01,1682959575,c25321ab-75a6-4cb4-9b92-316c2db67a6a,20022839,ground,2023-05-01 16:46:15.000,1682960667,1092
GR003090,ground,auto_reset_agent,1682959644,1,2023-05-01 16:47:24.000,2023-05-01,1682959575,c25321ab-75a6-4cb4-9b92-316c2db67a6a,20022839,ground,2023-05-01 16:46:15.000,1682960667,1092
GR003090,ground,auto_reset_agent,1682960238,1,2023-05-01 16:57:18.000,2023-05-01,1682959575,c25321ab-75a6-4cb4-9b92-316c2db67a6a,20022839,ground,2023-05-01 16:46:15.000,1682960667,1092
GR003090,ground,following_y_error_during_movement,1682959664,1,2023-05-01 16:47:44.000,2023-05-01,1682959575,c25321ab-75a6-4cb4-9b92-316c2db67a6a,20022839,ground,2023-05-01 16:46:15.000,1682960667,1092
GR003090,ground,reset_agent_by_user,1682960287,1,2023-05-01 16:58:07.000,2023-05-01,1682959575,c25321ab-75a6-4cb4-9b92-316c2db67a6a,20022839,ground,2023-05-01 16:46:15.000,1682960667,1092
GR003227,ground,read_data_matrix_timeout,1682947467,1,2023-05-01 13:24:27.000,2023-05-01,1682946417,cf102643-2500-47c0-b9d6-71230df60e98,10066085,ground,2023-05-01 13:06:57.000,1682949477,3060
GR003227,ground,auto_reset_agent,1682947393,1,2023-05-01 13:23:13.000,2023-05-01,1682946417,cf102643-2500-47c0-b9d6-71230df60e98,10066085,ground,2023-05-01 13:06:57.000,1682949477,3060
GR003227,ground,turn_timeout,1682947393,1,2023-05-01 13:23:13.000,2023-05-01,1682946417,cf102643-2500-47c0-b9d6-71230df60e98,10066085,ground,2023-05-01 13:06:57.000,1682949477,3060
GR003227,ground,read_data_matrix_timeout,1682958768,1,2023-05-01 16:32:48.000,2023-05-01,1682958104,9641ac54-d5da-4422-8083-52ede954a0d3,10057731,ground,2023-05-01 16:21:44.000,1682958898,794
GR003227,ground,periodic_goto_timeout,1682958702,1,2023-05-01 16:31:42.000,2023-05-01,1682958104,9641ac54-d5da-4422-8083-52ede954a0d3,10057731,ground,2023-05-01 16:21:44.000,1682958898,794
GR003227,ground,auto_reset_agent,1682958702,1,2023-05-01 16:31:42.000,2023-05-01,1682958104,9641ac54-d5da-4422-8083-52ede954a0d3,10057731,ground,2023-05-01 16:21:44.000,1682958898,794
GR003240,ground,auto_reset_agent,1682939449,1,2023-05-01 11:10:49.000,2023-05-01,1682939344,d10684f4-f929-4e84-9b42-dc4f9361df2b,10052985,ground,2023-05-01 11:09:04.000,1682940082,738
GR003240,ground,turn_timeout,1682939447,1,2023-05-01 11:10:47.000,2023-05-01,1682939344,d10684f4-f929-4e84-9b42-dc4f9361df2b,10052985,ground,2023-05-01 11:09:04.000,1682940082,738
GR003227,ground,auto_reset_agent,1682918984,1,2023-05-01 05:29:44.000,2023-05-01,1682918536,9e3bd5ec-11ad-4964-b8d6-2a4b496b0da1,10057384,ground,2023-05-01 05:22:16.000,1682919059,523
GR003227,ground,turn_timeout,1682918982,1,2023-05-01 05:29:42.000,2023-05-01,1682918536,9e3bd5ec-11ad-4964-b8d6-2a4b496b0da1,10057384,ground,2023-05-01 05:22:16.000,1682919059,523
GR003227,ground,reset_agent_by_user,1682968094,1,2023-05-01 19:08:14.000,2023-05-01,1682967686,f766bf49-00f2-4c9f-b5cf-9886e56bb9bc,20020953,ground,2023-05-01 19:01:26.000,1682972422,4736
GR003227,ground,periodic_goto_timeout,1682903391,1,2023-05-01 01:09:51.000,2023-05-01,1682902932,c859718e-8d91-4522-85dd-19858b213b58,10060426,ground,2023-05-01 01:02:12.000,1682903529,597
GR003227,ground,auto_reset_agent,1682903391,1,2023-05-01 01:09:51.000,2023-05-01,1682902932,c859718e-8d91-4522-85dd-19858b213b58,10060426,ground,2023-05-01 01:02:12.000,1682903529,597
GR003227,ground,periodic_goto_timeout,1682868077,1,2023-04-30 15:21:17.000,2023-04-30,1682867736,eb03bbd9-7956-4a16-89ce-cce24bad780c,10054946,ground,2023-04-30 15:15:36.000,1682868134,398
GR003227,ground,auto_reset_agent,1682868077,1,2023-04-30 15:21:17.000,2023-04-30,1682867736,eb03bbd9-7956-4a16-89ce-cce24bad780c,10054946,ground,2023-04-30 15:15:36.000,1682868134,398
GR003227,ground,auto_reset_agent,1683009008,1,2023-05-02 06:30:08.000,2023-05-02,1683008259,5adad547-49fe-4369-ad95-3d8d26e72a7a,10058057,ground,2023-05-02 06:17:39.000,1683009423,1164
GR003227,ground,validate_sticker_timeout,1683009049,1,2023-05-02 06:30:49.000,2023-05-02,1683008259,5adad547-49fe-4369-ad95-3d8d26e72a7a,10058057,ground,2023-05-02 06:17:39.000,1683009423,1164
GR003227,ground,turn_timeout,1683009008,1,2023-05-02 06:30:08.000,2023-05-02,1683008259,5adad547-49fe-4369-ad95-3d8d26e72a7a,10058057,ground,2023-05-02 06:17:39.000,1683009423,1164
GR003227,ground,auto_reset_agent,1683019946,1,2023-05-02 09:32:26.000,2023-05-02,1683019561,7cf7bd7b-cbf3-432c-b345-ccbd1b0e6888,10046258,ground,2023-05-02 09:26:01.000,1683020016,455
GR003227,ground,turn_timeout,1683019944,1,2023-05-02 09:32:24.000,2023-05-02,1683019561,7cf7bd7b-cbf3-432c-b345-ccbd1b0e6888,10046258,ground,2023-05-02 09:26:01.000,1683020016,455
LR00002114,lift,driver_error,1682982723,1,2023-05-01 23:12:03.000,2023-05-01,1682982700,db8436ec-2680-4486-b2b8-0a4ed4de9533,10059090,lift,2023-05-01 23:11:40.000,1682982917,217
GR003227,ground,periodic_goto_timeout,1682839830,1,2023-04-30 07:30:30.000,2023-04-30,1682838951,ebb51eb5-ebf9-4a40-a9a6-7caeb0a7641f,10049090,ground,2023-04-30 07:15:51.000,1682839894,943
GR003227,ground,auto_reset_agent,1682839830,1,2023-04-30 07:30:30.000,2023-04-30,1682838951,ebb51eb5-ebf9-4a40-a9a6-7caeb0a7641f,10049090,ground,2023-04-30 07:15:51.000,1682839894,943
GR003227,ground,auto_reset_agent,1682869270,1,2023-04-30 15:41:10.000,2023-04-30,1682868701,82287c2c-bc4c-486e-a93d-affbefaf83b4,10053647,ground,2023-04-30 15:31:41.000,1682869311,610
GR003227,ground,turn_timeout,1682869270,1,2023-04-30 15:41:10.000,2023-04-30,1682868701,82287c2c-bc4c-486e-a93d-affbefaf83b4,10053647,ground,2023-04-30 15:31:41.000,1682869311,610
GR003227,ground,auto_reset_agent,1682951241,1,2023-05-01 14:27:21.000,2023-05-01,1682950934,f8c8a2e2-e2bc-4549-80b3-e9b8b0bf2dd8,10056475,ground,2023-05-01 14:22:14.000,1682951674,740
GR003227,ground,turn_timeout,1682951238,1,2023-05-01 14:27:18.000,2023-05-01,1682950934,f8c8a2e2-e2bc-4549-80b3-e9b8b0bf2dd8,10056475,ground,2023-05-01 14:22:14.000,1682951674,740
GR003239,ground,auto_reset_agent,1682878594,1,2023-04-30 18:16:34.000,2023-04-30,1682878053,86e53464-bec3-4512-b99f-f245d3d90961,10053102,ground,2023-04-30 18:07:33.000,1682878847,794
GR003239,ground,robot_restarted,1682878594,1,2023-04-30 18:16:34.000,2023-04-30,1682878053,86e53464-bec3-4512-b99f-f245d3d90961,10053102,ground,2023-04-30 18:07:33.000,1682878847,794
GR003239,ground,safety_entered,1682878592,1,2023-04-30 18:16:32.000,2023-04-30,1682878053,86e53464-bec3-4512-b99f-f245d3d90961,10053102,ground,2023-04-30 18:07:33.000,1682878847,794
GR003227,ground,robot_restarted,1682863613,1,2023-04-30 14:06:53.000,2023-04-30,1682863278,ce1e2ab0-40e0-4d99-a354-1160764cf980,10059308,ground,2023-04-30 14:01:18.000,1682863940,662
GR003227,ground,auto_reset_agent,1682863614,1,2023-04-30 14:06:54.000,2023-04-30,1682863278,ce1e2ab0-40e0-4d99-a354-1160764cf980,10059308,ground,2023-04-30 14:01:18.000,1682863940,662
GR003227,ground,robot_restarted,1682941020,1,2023-05-01 11:37:00.000,2023-05-01,1682940337,ca53565c-4681-4aa4-a094-42d5c202765b,10007686,ground,2023-05-01 11:25:37.000,1682942858,2521
GR003227,ground,auto_reset_agent,1682941021,1,2023-05-01 11:37:01.000,2023-05-01,1682940337,ca53565c-4681-4aa4-a094-42d5c202765b,10007686,ground,2023-05-01 11:25:37.000,1682942858,2521
GR003227,ground,auto_reset_agent,1682883353,1,2023-04-30 19:35:53.000,2023-04-30,1682882934,cd1f4bdd-d199-4f66-abe2-a1eff896db6b,10059452,ground,2023-04-30 19:28:54.000,1682885167,2233
GR003227,ground,turn_timeout,1682883351,1,2023-04-30 19:35:51.000,2023-04-30,1682882934,cd1f4bdd-d199-4f66-abe2-a1eff896db6b,10059452,ground,2023-04-30 19:28:54.000,1682885167,2233
GR003282,ground,auto_reset_agent,1682958126,0,2023-05-01 16:22:06.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003282,ground,auto_reset_agent,1682967992,0,2023-05-01 19:06:32.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003282,ground,corners_cv_irrelevant,1682848606,0,2023-04-30 09:56:46.000,2023-04-30,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003282,ground,corners_cv_started,1682848606,0,2023-04-30 09:56:46.000,2023-04-30,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003282,ground,corners_cv_succeeded,1682848606,0,2023-04-30 09:56:46.000,2023-04-30,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003282,ground,goto_finished_off_sticker,1682848606,0,2023-04-30 09:56:46.000,2023-04-30,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003282,ground,missing_sticker,1682924924,0,2023-05-01 07:08:44.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003282,ground,missing_sticker,1683011317,0,2023-05-02 07:08:37.000,2023-05-02,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003282,ground,reset_agent_by_user,1682958410,0,2023-05-01 16:26:50.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003282,ground,reset_agent_by_user,1682958564,0,2023-05-01 16:29:24.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003282,ground,robot_off_track,1682958126,0,2023-05-01 16:22:06.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003282,ground,signup_no_sticker,1682958146,0,2023-05-01 16:22:26.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LR00002166,lift,no_current_while_charging,1682968234,0,2023-05-01 19:10:34.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LR00002166,lift,not_allowed_new_target_in_both_axes_y_and_z,1682968156,0,2023-05-01 19:09:16.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LR00002166,lift,reset_agent_by_user,1682968121,0,2023-05-01 19:08:41.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LR00002166,lift,reset_agent_by_user,1682968165,0,2023-05-01 19:09:25.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LR00002166,lift,reset_agent_by_user,1682968307,0,2023-05-01 19:11:47.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LR00002166,lift,reset_agent_by_user,1682968418,0,2023-05-01 19:13:38.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
LR00002166,lift,reset_agent_by_user,1682968565,0,2023-05-01 19:16:05.000,2023-05-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003255,ground,missing_sticker,1682854022,0,2023-04-30 11:27:02.000,2023-04-30,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GR003227,ground,reset_agent_by_user,1683013582,0,2023-05-02 07:46:22.000,2023-05-02,NULL,NULL,NULL,NULL,NULL,NULL,NULL
